dim,birth,death,persistence
0,0.0,2.2255473136901855,2.2255473136901855
0,0.0,2.251610279083252,2.251610279083252
0,0.0,2.261082649230957,2.261082649230957
0,0.0,2.3396120071411133,2.3396120071411133
0,0.0,2.347487688064575,2.347487688064575
0,0.0,2.349571704864502,2.349571704864502
0,0.0,2.367600679397583,2.367600679397583
0,0.0,2.433396100997925,2.433396100997925
0,0.0,2.4506759643554688,2.4506759643554688
0,0.0,2.500189781188965,2.500189781188965
0,0.0,2.951336145401001,2.951336145401001
0,0.0,3.060436964035034,3.060436964035034
0,0.0,3.8439297676086426,3.8439297676086426
0,0.0,4.00153923034668,4.00153923034668
0,0.0,inf,inf
1,4.264068126678467,4.377081394195557,0.11301326751708984
1,3.482358932495117,3.5344760417938232,0.052117109298706055
1,3.201446533203125,3.3044843673706055,0.10303783416748047
1,2.975580930709839,3.4960901737213135,0.5205092430114746
1,2.9645638465881348,2.9657676219940186,0.001203775405883789
1,2.85237455368042,2.9498891830444336,0.09751462936401367
1,2.809405565261841,3.164632797241211,0.3552272319793701
1,2.773829698562622,2.8856935501098633,0.11186385154724121
1,2.7200567722320557,2.742668390274048,0.022611618041992188
1,2.7158069610595703,3.118159294128418,0.40235233306884766
1,2.698150634765625,2.792139768600464,0.09398913383483887
1,2.607966899871826,2.863401174545288,0.2554342746734619
1,2.5519700050354004,2.5715181827545166,0.01954817771911621
1,2.509373426437378,2.9105753898620605,0.4012019634246826
1,2.492760419845581,2.8219845294952393,0.3292241096496582
1,2.453758955001831,2.5303990840911865,0.07664012908935547
1,2.4155805110931396,2.8205792903900146,0.404998779296875
1,2.3975820541381836,2.4226574897766113,0.025075435638427734
1,2.392573356628418,2.401287078857422,0.008713722229003906
1,2.344660520553589,2.347527265548706,0.0028667449951171875
1,2.338229179382324,2.462447166442871,0.12421798706054688
1,2.3347201347351074,2.725922107696533,0.3912019729614258
1,2.2798402309417725,2.3387844562530518,0.0589442253112793
1,2.277606248855591,2.6166586875915527,0.3390524387359619
1,2.2742221355438232,2.4589033126831055,0.18468117713928223
1,2.2713725566864014,2.4472312927246094,0.175858736038208
1,2.241757869720459,2.785903215408325,0.5441453456878662
1,2.2372937202453613,2.269746780395508,0.032453060150146484
1,2.174685478210449,2.3945484161376953,0.2198629379272461
1,2.084926128387451,2.1437885761260986,0.05886244773864746
1,2.083287000656128,2.095309257507324,0.012022256851196289
1,2.0760958194732666,2.2449285984039307,0.16883277893066406
1,2.0404303073883057,2.148074150085449,0.10764384269714355
1,2.022611618041992,2.030648708343506,0.008037090301513672
