FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,amp_12m_norm,amp_6m_norm,hhi_period,q4_pct,dec_pct,cv_monthly,chooyeon_pct,operating_pct,direct_invest_pct,personnel_pct,log_annual,growth_cagr,cluster,u1,u2,year_n,total_budget
일반·지방행정,행정안전부,지방재정경제,과표양성화를위한시가표준액조사,1.411654403316651,1.599981353780393,0.6871711573231357,0.1735509196244208,0.13093688376739382,2.6618858334384856,0.6837937029167471,0.3162062970832529,0.0,0.0,9.283393734788264,0.26760564485115945,2,8.798463,0.940647,7,15531000.0
일반·지방행정,행정안전부,지방재정경제,지방세종합정보시스템운영(정보화),1.6311266359356942,1.3721217137972619,0.6265868540358702,0.15019846168200685,0.14457468347579952,2.5379841005587704,0.0,0.06151633490553468,0.0008593812455032376,0.0022025741466144377,10.087538321668754,-0.2693323138105159,3,8.402044,2.9017386,6,75054000.0
일반·지방행정,행정안전부,지방재정경제,지방자주재원확충을위한정책추진,0.9097543103377806,1.296363903461882,0.3922815036945506,0.22430382764336804,0.14942865176194775,1.8855019043049497,0.3988963440860215,0.3216149103942652,0.0014336917562724014,0.0,9.018820683536612,0.07981076057683434,3,8.26554,4.7087164,8,6975000.0
일반·지방행정,행정안전부,지방재정경제,지역경제지원,1.0510794310244207,1.1282285833984822,0.45664432718242065,0.05509990077043946,0.030848133686119543,1.9975699283115984,0.0,0.0017539946850085978,0.0,0.00016481308946902194,11.798336679276112,-0.4435663503631174,3,7.8723974,3.394265,7,2398875000.0
일반·지방행정,행정안전부,지방재정경제,지자체재정분석및재정제도개선,0.9671020997479484,1.1873582131939924,0.40712680961598186,0.3774164327123642,0.35876637690044133,1.9216237770319142,0.0,0.3209275687815834,0.0,0.0,8.891905705319584,0.08912388257968806,3,8.507878,6.079924,8,5343000.0
일반·지방행정,행정안전부,지역발전,도로명주소사업추진,1.699794976926572,1.3546783577240649,0.5413692616362782,0.1061308992753629,0.06637991418467573,2.295333226514912,0.0,0.01927322309756731,0.0,0.0,10.142706143413717,0.34071627027968376,3,8.297723,3.0696988,7,92408000.0
일반·지방행정,행정안전부,지역발전,서해5도종합발전지원,0.6214732238574782,0.2920014010871115,0.17865991517582003,0.16729614261891104,0.0329569320499803,1.0437637638149577,0.0,0.0,0.0,0.0,9.902997675182332,0.03579207515142535,3,6.3193784,5.318478,6,47572000.0
일반·지방행정,행정안전부,지역발전,접경권발전지원,0.8557059186036371,0.5653108215063137,0.25804112757759046,0.12988723134312416,0.03826779556833577,1.3963501019002729,0.0,0.0024433389693018894,0.0,0.0,10.663272138945436,0.02712590996197961,3,6.922021,4.087941,7,306957000.0
일반·지방행정,행정안전부,지역발전,주한미군공여구역주변지역등지원,0.7727242614880365,0.6434264886157345,0.23438240031562074,0.20205020102688634,0.039613008234394315,1.2860821907178708,0.0,0.0,0.0,0.0,11.006110498344349,-0.07009092137796125,3,7.067254,4.6450458,8,584891000.0
일반·지방행정,행정안전부,지역발전,지역공동체기반조성및역량강화,1.2592137050003838,0.9352383160854462,0.41091585019931925,0.13386919650870857,0.057236388521119175,1.9547749694278194,0.0,0.09598222159511799,0.0,0.0,9.511687133276064,0.41252374659199753,3,8.242754,3.9622347,6,28349000.0
일반·지방행정,행정안전부,지역발전,특수상황지역개발(제주),0.5384117912694009,0.536972191117632,0.14960472908900402,0.23648412446333292,0.10044205974396311,0.8626369693890121,0.0,0.0,0.0,0.0,11.319037614643799,0.030784444554227353,3,6.2651844,5.9957504,8,22052000.0
일반·지방행정,행정안전부,청사관리,공무원통근버스운행,0.2585499798364143,0.23319986638535586,0.10261730032502114,0.27887270449367935,0.14851742404983181,0.4641339988148534,0.0,1.0,0.0,0.0,9.85225615999982,-0.0973604198170327,3,6.7908287,11.912215,8,40587000.0
일반·지방행정,행정안전부,청사관리,정부청사시설관리,0.3651973765615903,0.3149050554127396,0.11888651569053978,0.3197998211205714,0.17856749400519759,0.5828409881655856,0.0,0.28430105808053036,0.16297959247796648,0.35060803575636657,11.272345587980533,0.0315344783532181,3,5.7536545,9.772118,9,1273060000.0
일반·지방행정,행정안전부,행정안전행정지원,국민안전방송운영,0.5334643593098447,0.46413533309048144,0.16019087721019587,0.27201867149972697,0.18729913010186786,0.9554352472099776,0.0,0.7871335886460915,0.12674859202523092,0.05469632800180221,8.843426226773666,0.0553952209215971,3,8.307022,10.170589,7,4439000.0
일반·지방행정,행정안전부,행정안전행정지원,국제행정발전지원,0.626896603640846,0.7498795236942878,0.2279335099014607,0.18107504330071808,0.14949020878218514,1.301916057488564,0.0,0.9834483640081799,0.0,0.015145705521472392,8.989215230024556,-0.2341822244003141,3,9.047242,11.022875,7,7824000.0
일반·지방행정,행정안전부,행정안전행정지원,본부기본경비,0.5604739630434723,0.3536513581301288,0.12277846298870163,0.23570855374703686,0.16416002965622006,0.6712853501105205,0.0,0.8296468664930761,0.02463158361936324,0.04166553734169724,10.383882072769707,0.02120314762614539,3,7.709497,11.736861,8,135184000.0
일반·지방행정,행정안전부,행정안전행정지원,본부인건비,0.07413329078323339,0.06642668169322904,0.08519047296148993,0.23801406311484943,0.08423641195302342,0.14819702335991392,0.0,0.0,0.0,1.0,11.219754748506165,0.006910845486902462,0,-5.103257,9.024626,8,1057047000.0
일반·지방행정,행정안전부,행정안전행정지원,부내행정지원,0.5952342074068347,0.6034201510885675,0.15652757188525485,0.1929307669980614,0.11701994990294677,0.8782136293785454,0.0,0.8309273013184952,0.001330591508406919,0.1317305552195476,10.079279092238595,-0.08648939362421837,3,8.700646,11.465292,8,49602000.0
일반·지방행정,행정안전부,행정안전행정지원,소속기관기본경비,0.42207735547767444,0.24469155918593438,0.11350697666815313,0.22756464482264477,0.11249297178034198,0.5131581383760558,0.0,0.8296104898522394,0.021330204680043697,0.09951090956131776,10.020946298710811,-0.03972496824956995,3,7.552462,12.051172,9,69572000.0
일반·지방행정,행정안전부,행정안전행정지원,소속기관인건비,0.0390033894084655,0.05969530016255814,0.08459843612392225,0.23807386149640955,0.0863151603746719,0.12143195454760496,0.0,0.0,0.0,1.0,11.097909343968798,0.023142846526295724,0,-5.026858,9.154653,8,839604000.0
일반·지방행정,행정안전부,행정안전행정지원,재난상황관리,0.6993832581984579,0.8168317079267486,0.2439851945794831,0.2508677250535824,0.13480136779474738,1.3422046154707725,0.0,0.5612566888276309,0.4387433111723691,0.0,9.567404981304664,0.1457359976374486,3,7.682299,7.6750054,7,24668000.0
일반·지방행정,행정안전부,행정안전행정지원,정책연구개발,0.7016014560297106,0.8845960364757167,0.24046660269443348,0.5326718270485882,0.3955041746462328,1.3330510354250362,0.0,0.0,0.0,0.0,8.962914112038003,-0.03468812858883963,3,9.202615,8.035673,8,6464000.0
일반·지방행정,행정안전부,행정안전행정지원,행정안전정보화(정보화),0.26477798124309304,0.3035810774589859,0.13393323242590846,0.2737543966243091,0.16956518267079854,0.7724596573481219,0.0,0.5252357587126074,0.26412610655872576,0.012811103432388851,9.630413375602352,0.004798987535161281,3,7.3133054,10.033343,8,30387000.0
통신,과학기술정보통신부,SW산업진흥,SW산업경쟁력강화(일반),1.010499773132171,0.7421711069332854,0.24407104709186006,0.08878188868790814,0.011120063154916619,1.3332964410237274,0.9806232570935511,0.0,0.0,0.0,10.473889275090281,0.35396955970670496,2,9.193993,-0.35719246,7,159934000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,기관기본경비,0.39493286445761583,0.21570792106216766,0.09751364915287465,0.26526662112285,0.13272647154271025,0.40494836366258496,0.0,0.6972628247200051,0.12141164016683251,0.12810219549890967,9.873244317731286,0.027185794865193236,3,6.944053,11.86505,7,47233000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,기관인건비,0.05449290416145267,0.08682479299059742,0.08569163643259063,0.22780394762834874,0.0813076264084058,0.1670381327000645,0.0,0.0,0.0,1.0,10.862973333995681,0.01086295675025939,0,-5.076457,9.478441,7,459476000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,방송통신재난관리,0.9397597935890853,0.9652745705000213,0.3500312143013231,0.196642519605165,0.12460053185532763,1.7488773010376184,0.6368679050567595,0.2237702098383213,0.0,0.0,9.472793830263976,0.007148867033636153,2,9.181981,0.17927746,8,23256000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,방송통신행정정보화(정보화),0.4770313352796108,0.35532389802844655,0.14312650267626859,0.292859143549784,0.19950899166611563,0.8317183009273635,0.0,0.5045869218500797,0.25579585326953747,0.0,10.107602634715683,-0.10410016558367496,3,7.6179676,9.528121,8,78375000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,본부운영지원,1.6530991986229409,1.6275300324277695,0.6829838650508034,0.24963504387175472,0.013558047637722094,2.681129832591453,0.0,0.12368292085273218,0.0,0.0,9.718078792208384,0.06148861230281466,3,8.423498,2.8535671,8,32648000.0
통신,과학기술정보통신부,과학기술정보통신부운영지원,정보사업비,0.6106075778001268,0.6135470188811445,0.1746906278270625,0.24988646311155438,0.1661171806752202,1.007222127410019,0.0,0.0,0.0,0.0,9.501402149045049,0.13929814730722256,3,7.3730664,6.8522353,8,19678000.0
통신,과학기술정보통신부,우정사업행정지원,건강보험료,0.10327292546450709,0.24702039234030765,0.10427252619411104,0.305677364223526,0.14249591170231546,0.46274407682091845,0.0,0.0,0.0,0.0,10.845790674488356,0.0372573522923314,3,5.9209294,6.8265233,8,492114000.0
통신,과학기술정보통신부,우정사업행정지원,우특기본경비,0.606993839724775,0.29644139746334974,0.13487710951230905,0.1728792962429627,0.0624618508822003,0.7680354233698636,0.0,0.9888490800210281,0.008139331672418915,0.0005430733011816873,10.861132059826481,-0.0014854893427381777,3,8.047178,11.895834,8,437510000.0
통신,과학기술정보통신부,우정사업행정지원,인건비,0.052521659460529474,0.12183828920671569,0.08690851403585316,0.22720769104213057,0.08705508382011748,0.20602302718685972,0.0,0.0,0.0,1.0,12.25216783134699,0.0035829384949725984,0,-5.2761607,8.749202,8,11426123000.0
통신,과학기술정보통신부,우정서비스,교육원운영,0.3003103239286516,0.38396078669321504,0.10398900033432291,0.35333521164337095,0.1429592242257129,0.478201427747948,0.0,0.8704182444061962,0.03592983699503898,0.0,9.387929881842338,-0.07839106495314563,3,7.4175434,11.092168,7,19754000.0
통신,과학기술정보통신부,우정서비스,국내우편사업,0.16918028090071716,0.1682664349665588,0.10017982942437421,0.26606427997845156,0.09568950546488428,0.44890189044576684,0.0,0.52294587962528,0.003136997622569822,0.0,11.014403526238771,0.03460391652531847,3,6.119577,10.801599,7,627989000.0
통신,과학기술정보통신부,우정서비스,국제우편사업,0.273759684923326,0.2854026862074144,0.10568118098436975,0.2907271692030439,0.1318356273295472,0.5129071239358011,0.0,0.9795276674609479,0.0,0.0,11.25356019191915,-0.04498563002457989,3,6.477215,11.045929,7,944250000.0
