FSCL_YY,OFFC_NM,ACTV_NM,FLD_NM,total,dec_pct,q1_pct,q4_pct,hhi,gini,amp_12m_norm
2020,고용노동부,사회보험 사각지대 해소,사회복지,1318537759110.0,8.352406535883842,31.99875248811903,19.937731102023637,0.09048659618886466,0.14343727949575436,0.16856146778360728
2020,고용노동부,사회적기업육성,사회복지,183418516120.0,5.112902414860077,49.31082996049701,9.672398477148905,0.18125979545218474,0.494996027667133,0.6968211509855594
2020,고용노동부,산재근로자복지(융자),사회복지,13685490000.0,-0.9968221817413917,16.64470910431413,14.874001588543779,0.2381388623089335,0.7306447071557785,0.573654680769313
2020,고용노동부,산재근로자재활복지,사회복지,84742170850.0,2.897842745079972,34.22778848956051,15.501035338416752,0.09573410625272913,0.19362756924425284,0.17879833063441627
2020,고용노동부,산재기금에서 공자기금으로의 예탁금,사회복지,1723100000000.0,23.21397481283733,0.0,41.96506296790668,0.4258545849929265,0.8154730814617066,1.6221815416857241
2020,고용노동부,산재보험급여,사회복지,5996819333100.0,5.648316453864255,26.77419329839974,22.613976806250836,0.08513206322757634,0.07304132190665347,0.025165680380368267
2020,고용노동부,산재보험료징수관리,사회복지,37367393400.0,14.05103734102042,23.081824058940114,25.827791349235508,0.0944306500843388,0.18470369722568525,0.1619920390915109
2020,고용노동부,산재보험및예방기금운영비,사회복지,386236859750.0,8.625214577283751,25.351481798857495,23.683657098188178,0.08385897396396795,0.044814196717795296,0.09174655348111142
2020,고용노동부,산재보험정보시스템구축(정보화),사회복지,15312476550.0,9.433330691370104,18.549076569851138,32.06350412337448,0.10183832822278527,0.2590384960186818,0.08841997341775892
2020,고용노동부,산재의료사업지원,사회복지,28769000000.0,0.0,46.237269282908684,9.836977301956967,0.14225759240868374,0.46300126293348165,0.7966456213226932
2020,고용노동부,세대간상생고용지원,사회복지,13345595180.0,9.870201232943437,37.51831321471269,9.90988241560014,0.2237004616751736,0.637362781772415,0.2579655978278025
2020,고용노동부,소속기관인건비,사회복지,24893712790.0,8.64122085020649,26.158773923895662,24.86888907341652,0.08429172629624819,0.05739694568209619,0.04693761210659931
2020,고용노동부,신용보증대위변제,사회복지,16030970220.0,2.0789039928738635,34.2007346701939,15.202075897811756,0.0954387313173008,0.18882492326572775,0.13874696540073292
2020,고용노동부,실업급여,사회복지,12176940771120.0,7.65332433356562,20.69485306175319,23.995688457727862,0.08476778900675674,0.0738514350265076,0.1752513235015724
2020,고용노동부,실업자등능력개발지원,사회복지,91866295330.0,17.14471274086154,17.974017566165852,32.328957277872625,0.10776000088409696,0.2948633205848614,0.5268874842128246
2020,고용노동부,실업자및근로자능력개발지원,사회복지,718718277160.0,12.84466226805702,23.73427885458173,28.888629031452638,0.0880887789646825,0.12756149533389927,0.17054499608251375
2020,고용노동부,실업크레딧지원,사회복지,55142996800.0,0.03198407961752271,42.431634382990225,0.08379482922843251,0.148236080774024,0.46207254511540574,0.5086102222708291
2020,고용노동부,안전문화기반조성,사회복지,40831633870.0,0.05298311125358844,42.42275745112132,10.608524468531142,0.11302768359918858,0.3368267071952302,0.6734973492974335
2020,고용노동부,안전보건기술지원,사회복지,178318295960.0,-0.8979173232785754,35.31389455074512,7.308737193699684,0.13757146285937952,0.42022950644658397,0.41965643635401695
2020,고용노동부,안전보건재정지원,사회복지,273855220470.0,4.095367183708156,9.528658593842142,35.33831671856023,0.11862356740684728,0.37005110034142374,0.3287243129080718
2020,고용노동부,일·가정양립지원,사회복지,1894311974350.0,8.265035251319821,22.899349782067752,25.45759119194051,0.08442616797896431,0.06346031365842797,0.07583357796164852
2020,고용노동부,일자리안정자금지원,사회복지,2660958150500.0,0.04457678147914938,27.69926253299037,13.967687031461265,0.10265641761686989,0.2602338553294734,0.31665565774347304
2020,고용노동부,일터혁신컨설팅지원,사회복지,23588000000.0,22.13328811259963,48.890113617093434,22.13328811259963,0.2416305266365468,0.6860077157876887,0.8516328638332971
2020,고용노동부,임금채권보장기금운영비,사회복지,13179087340.0,14.953507698659807,23.027126474753295,29.13296377016043,0.09063866472035989,0.1489369044326152,0.14591613410232196
2020,고용노동부,임채기금에서 공자기금으로의 예탁금,사회복지,200000000000.0,25.0,25.0,50.0,0.25,0.6666666666666667,0.36602540378443865
2020,고용노동부,장년희망찾기지원,사회복지,34029766300.0,0.8186438823707114,86.92655993937872,1.8828992075681692,0.2850714345379048,0.7133623657885655,1.5833034852429664
2020,고용노동부,장애인고용인프라지원,사회복지,40019000000.0,1.4767985207026662,40.45828231589994,11.17719083435368,0.12577255956597855,0.3790553653681168,0.7599979242252033
2020,고용노동부,장애인고용지원,사회복지,370181555410.0,3.306248601836572,32.30414213305496,19.48475094068707,0.09148952781664459,0.16705153918958016,0.2511745092703086
2020,고용노동부,장애인고용촉진기금운영비,사회복지,72002712330.0,6.01247051660894,41.048313172621285,18.993003343156143,0.09499244503324832,0.17645587251310157,0.3747962522814878
2020,고용노동부,장애인기금에서 공자기금으로의 예탁금,사회복지,203890000000.0,0.0,73.56908136740398,0.0,0.6111003193006619,0.8726151356123402,0.9427632546961597
2020,고용노동부,장애인직업능력제고,사회복지,88728900000.0,1.8021185881939257,52.94205157507869,17.49373653905323,0.2079497366496978,0.46643004703089974,0.7116210644612242
2020,고용노동부,중소기업능력개발지원,사회복지,112353345660.0,1.294729143537994,56.37304312384995,3.1792153397988985,0.21723845715692167,0.6224552898344609,0.6636512058011381
2020,고용노동부,중소기업청년인턴제,사회복지,757380326790.0,26.368737994085016,0.0,26.450764698242104,0.38100633533854367,0.797325473590327,1.3347649166210531
2020,고용노동부,중장년층취업지원,사회복지,24366152400.0,4.911411454522463,47.398267114179255,5.217048548050615,0.13802592422297072,0.4560978312959525,0.5213581070482874
2020,고용노동부,지방청기본경비,사회복지,14517709460.0,18.419790927542092,21.067913078348653,33.399063904396385,0.09468907149984315,0.12833404620749778,0.2008707875652096
2020,고용노동부,지방청인건비,사회복지,302345028890.0,8.316051420560203,26.239073217526915,23.244011055187023,0.08553403506945871,0.07836419903936997,0.048251436475771306
2020,고용노동부,지역고용촉진지원,사회복지,155549834160.0,4.2130601651809565,27.30670511439393,17.160125810577078,0.12510662790887905,0.3981066101382207,0.704843146219425
2020,고용노동부,지역산업맞춤형일자리창출지원,사회복지,279656970760.0,-0.02039256874055972,0.0,28.48381377496975,0.3229338822254393,0.7485020293533364,0.774716664276963
2020,고용노동부,직업정보지원,사회복지,10282429030.0,5.719592406464681,34.446627247958745,13.600667954233378,0.10536554975468411,0.28642715651854767,0.6356949785636063
2020,고용노동부,진폐근로자보호,사회복지,90899068920.0,4.511365153375874,36.34914019755176,26.47978536632078,0.09780753090733467,0.2328736687460451,0.25062534685894344
2020,고용노동부,청관사유지,사회복지,11300820790.0,15.225347096226274,21.73634026807711,30.885504556346476,0.09270573021571836,0.17402890439370777,0.03865493565863557
2020,고용노동부,청년내일채움공제,사회복지,775414571250.0,8.794189267048804,28.87927417188061,26.488917363119512,0.08575144066759391,0.09467298004321156,0.1901031216037014
2020,고용노동부,청년내일채움공제(고보),사회복지,457005304250.0,6.830430859271585,28.699836699980708,25.802232445314115,0.08619647256902188,0.10421135828096917,0.12266356524573026
2020,고용노동부,청년직업정보제공,사회복지,33534000000.0,0.0,37.296475219180536,0.0,0.25895271496188754,0.7012286038050934,1.1829466710710526
2020,고용노동부,청년진로및취업지원(일반),사회복지,95330093060.0,-0.1530891613712645,45.38134279672967,5.132218130659612,0.1715619052545379,0.5203201645232927,1.0147737614523151
2020,고용노동부,체당금지급,사회복지,579690057570.0,8.801056099506978,27.31264511482175,23.908804441287806,0.08591665370302848,0.09179537047877417,0.08791256453195477
2020,고용노동부,체불근로자조력지원,사회복지,28264510000.0,9.326820100543049,26.191698352456843,25.367466126248072,0.09936272553769615,0.20651844757495064,0.030604682803870933
2020,고용노동부,체불청산 지원 사업주 융자,사회복지,19240180000.0,6.664527047044258,21.259026682702554,28.92466702494467,0.08748450678831914,0.12697822127097225,0.11336909465607095
2020,고용노동부,코로나19 긴급 고용안정지원금,사회복지,2613054262260.0,0.05743520644312853,0.0,8.76796253560552,0.29800702009914826,0.7454225399751218,1.6468531701831925
2020,고용노동부,한국고용정보원출연,사회복지,31468000000.0,0.0,26.182947756451004,23.561236811999493,0.24537910431453294,0.6670400618617855,0.2342595325409752
2020,고용노동부,한국기술교육대학교출연,사회복지,112417925580.0,5.171568546568444,35.226407430742775,14.10875534143618,0.10837719970086189,0.3009915707282289,0.4045863697552175
2020,고용노동부,한국산업인력공단능력개발사업지원,사회복지,360781637580.0,6.5856006362661725,34.12783445019364,23.793663966882203,0.09727024677757488,0.21335815368725553,0.30600528280330286
2020,고용노동부,한국산업인력공단출연,사회복지,141482000000.0,4.865636618085692,29.075783491892963,11.325115562403699,0.12857043859493217,0.3764059503446846,0.6397567197171404
2020,고용노동부,한국폴리텍대학능력개발사업지원,사회복지,99815195100.0,3.1615377767267425,25.736562428459354,12.112078815142244,0.12228211006559632,0.36923757254336786,0.5442326883639592
2020,고용노동부,한국폴리텍대학출연,사회복지,212066725390.0,5.190503366219777,25.108778080142358,15.751162323353874,0.12241401951433958,0.37911157534488193,0.4604439180871801
2020,공정거래위원회,인건비,일반·지방행정,46233279080.0,8.057700111544847,28.03600414664769,23.41560491798022,0.08478356014381516,0.06114233418548176,0.07061622871686353
2020,공정거래위원회,한국소비자원 출연,일반·지방행정,46214000000.0,3.317176613147531,40.9616133639157,11.756177781624615,0.10119655725013023,0.2609874641162131,0.49279816262600973
2020,과학기술정보통신부,AI기술개발(균특),통신,48331000000.0,3.724317725683309,38.867393598311644,29.2296869504045,0.24919559961268156,0.6892039615705587,0.35520246466423167
2020,과학기술정보통신부,AI기술개발(일반),통신,61388000000.0,0.0,32.742555548315636,17.655857007884276,0.11077374635836368,0.3126522352359853,0.1303350472521442
2020,과학기술정보통신부,AI기술개발(정진),통신,447870000000.0,0.0,5.423002210462857,0.24555116440038405,0.6209961069651333,0.83799372585795,1.4339642720794146
2020,과학기술정보통신부,ICT사업화지원(방발),통신,91001000000.0,0.0,17.44156657619147,2.4395336314985547,0.40744206401846467,0.7728660490910357,1.339005152809532
2020,과학기술정보통신부,ICT사업화지원(정진),통신,32649000000.0,0.0,26.64706422861343,0.0,0.4185576311895472,0.8121866928032508,1.3521370925645522
2020,과학기술정보통신부,ICT산업기반확충(정진),통신,36778000000.0,0.04350426885638153,29.128555114470604,6.770351840774376,0.2588151578895309,0.6353634419127379,0.9559331302630155
2020,과학기술정보통신부,ICT인력양성(일반),통신,21160000000.0,0.0,49.43289224952741,9.848771266540643,0.28475232810774687,0.6320337114051671,0.5664941103424483
2020,과학기술정보통신부,ICT표준화및인증(정진),통신,45263000000.0,0.0,35.12361089631708,0.0,0.20697214336316525,0.6302222565892672,1.0221359264696812
2020,과학기술정보통신부,IT활용기반구축,산업·중소기업및에너지,28346000000.0,0.0,40.192619769985185,19.032667748535946,0.228644402629273,0.6171946659140619,0.47366550501886034
2020,과학기술정보통신부,SW.디지털콘텐츠기술개발,통신,108696000000.0,0.0,30.77758151173916,0.04912784279090308,0.27470001798121274,0.7194478177669832,0.7142828548761803
2020,과학기술정보통신부,SW산업경쟁력강화(방발),통신,66563000000.0,0.0,8.807595811486863,8.807595811486863,0.2894378904983948,0.6849508485695257,1.002285578944479
2020,과학기술정보통신부,SW산업경쟁력강화(정진),통신,101084000000.0,0.0,21.10719797396225,6.922237940722567,0.320540653266765,0.7183256829303681,0.9516134977858841
2020,과학기술정보통신부,SW융합인력양성,통신,182588000000.0,0.0,17.30113698600127,3.3583806164698666,0.21894691519216714,0.6162610175184935,0.9886568130932122
2020,과학기술정보통신부,건강보험료,통신,68304118000.0,16.375692399688113,24.008761814331603,24.588000155422545,0.1396980160001886,0.4531237899887677,0.1616129214326315
2020,과학기술정보통신부,계정간거래,통신,71428738000.0,0.0,10.788374841509869,0.0,0.8075103095139872,0.8986860419308169,1.6010113648397333
2020,과학기술정보통신부,공공서비스신기술적용촉진(정보화),일반·지방행정,28200000000.0,12.1,42.836879432624116,17.0645390070922,0.24258452361551228,0.630244680851064,0.49205129080645005
2020,과학기술정보통신부,공공자금관리기금 예수원금 및 이자상환(과학기술진흥기금),과학기술,165805625570.0,6.70006263768774,92.03243203927197,6.70006263768774,0.4821543946898722,0.8384075713028898,1.6531152140469332
2020,과학기술정보통신부,공정경쟁및이용자보호(방발),통신,12038748350.0,7.2800918710124884,17.622032194069412,25.71744520268172,0.11166492932350856,0.28424580526817533,0.239695066836802
2020,과학기술정보통신부,과학기술문화창달사업,과학기술,39750390500.0,4.549616940241128,20.427094923759302,11.760992637292455,0.12907121515149028,0.41304027671543686,0.680287242740729
2020,과학기술정보통신부,과학기술영재인력양성,과학기술,14782000000.0,0.0,16.405087268299283,26.254904613719386,0.40304824469110734,0.808483290488432,0.8758581161720317
2020,과학기술정보통신부,과학기술종합조정 지원,과학기술,13828000000.0,0.0,47.810240092565806,20.671102111657508,0.2294238643631093,0.6719072413460612,0.2663381310215945
2020,과학기술정보통신부,과학기술진흥단체지원,과학기술,21728000000.0,0.0,15.924153166421206,13.006259204712812,0.2712584003171627,0.6947793937162494,0.7394682472135634
2020,과학기술정보통신부,광역경제권거점기관지원,산업·중소기업및에너지,17659000000.0,0.0,42.59301206183816,10.43757857183306,0.2137432534803546,0.6070038318515583,0.5256554500161097
2020,과학기술정보통신부,광역경제권산업경쟁력강화(지역지원),산업·중소기업및에너지,11859000000.0,0.0,70.00590268994013,8.85403491019479,0.5183305318789875,0.8192160665598562,1.2800801439421365
2020,과학기술정보통신부,국가과학기술 지식정보서비스,과학기술,19270000000.0,0.0,56.05085625324339,2.724442138038402,0.20452169367432838,0.615276336274001,0.6658676153844449
2020,과학기술정보통신부,국가과학기술연구회 소속 출연연구기관 지원,과학기술,2050300011070.0,4.256615495722219,32.17239576835175,17.663022092606127,0.0968110584177268,0.2300219964490513,0.12050108517038129
2020,과학기술정보통신부,국가중요통신망운영,통신,24998304000.0,10.826346459343803,29.03396966450204,23.536732731948536,0.09336277743829534,0.19316106404658506,0.3035130241770837
2020,과학기술정보통신부,국내우편사업,통신,89456154610.0,7.359631485058308,37.1115434535891,25.761287940968426,0.0999022893984617,0.23047793103097702,0.39984284862230507
2020,과학기술정보통신부,국립과학관 운영,과학기술,38538000000.0,13.090975141418859,43.800923763558046,28.083969069489857,0.2619156031297766,0.6770806303734842,0.7882629546435715
2020,과학기술정보통신부,국민생활문제해결연구(R&D),과학기술,30405000000.0,0.0,55.47442854793619,2.795592830126624,0.2696733115169084,0.6017129858027737,0.7677650404616755
2020,과학기술정보통신부,국제 연구인력 교류,과학기술,24495000000.0,0.0,100.0,0.0,1.0,0.9166666666666667,2.0
2020,과학기술정보통신부,국제과학비즈니스벨트조성,과학기술,313727293820.0,0.09307446491013116,98.8324365867569,0.13090280255807932,0.9283782777530618,0.907446294020374,1.952843953443326
2020,과학기술정보통신부,국제우편사업,통신,173446433050.0,8.981434323016192,28.25309703306118,27.88287891516256,0.09872994494303719,0.2224160919933469,0.12635692096388954
2020,과학기술정보통신부,국제핵융합실험로공동개발사업,과학기술,47226000000.0,0.6352432981832041,40.23207555160293,0.6352432981832041,0.3449432921583512,0.7728122926636458,0.8761609187135498
2020,과학기술정보통신부,국제화기반조성,과학기술,25793917610.0,0.0,36.63499334562696,23.42225675582438,0.21201032192893768,0.6162359067680996,0.23204809003185453
2020,과학기술정보통신부,글로벌전문기술(일반회계),산업·중소기업및에너지,49062000000.0,0.0,19.99918470506706,10.001630589865885,0.21535078667710367,0.6079212696859757,0.7507546802388378
2020,과학기술정보통신부,기관인건비,통신,70125470330.0,7.608796996142727,26.625364838390812,22.387254311624663,0.08608999568388691,0.08699031598352502,0.024029749459335212
2020,과학기술정보통신부,기금운영비,문화및관광,4352862980.0,4.516865816897366,30.690145914034716,18.40312878398943,0.08805358632038866,0.13157235539722878,0.26414919117533164
2020,과학기술정보통신부,기금운영비,통신,23835819820.0,3.340098331050398,22.19684508422333,17.690936799504637,0.09820657464508907,0.23145187397208655,0.3937959998119899
2020,과학기술정보통신부,기초연구기반구축사업,과학기술,71891000000.0,0.0,65.20287657704024,11.660708572700337,0.28010478970954367,0.6791357749926974,0.804662480402789
2020,과학기술정보통신부,기초연구지원,과학기술,1499748000000.0,0.0,95.7808061087596,1.5191504039345276,0.7152696755037903,0.8714152958585932,1.8489673766270673
2020,과학기술정보통신부,기초원천연구기획심사평가사업,과학기술,24260000000.0,0.0,48.919530090684255,17.65095630667766,0.290286116272954,0.659644668865073,0.5478723953620211
2020,과학기술정보통신부,기획평가기관지원,과학기술,31161577000.0,1.5229556578603194,35.689785532997895,13.951723303348865,0.1096611068753646,0.31538521247924445,0.0926100043487548
2020,과학기술정보통신부,나노·소재기술개발,과학기술,193366000000.0,0.0,93.33957365824395,0.40938634506583366,0.3232921295823086,0.777774803567673,1.5918820262150168
2020,과학기술정보통신부,네트워크기반조성,통신,93715000000.0,3.4363175585551935,1.2175212079176225,4.218214800192071,0.7371697208956723,0.8613202617866227,1.7280712049567115
2020,과학기술정보통신부,달 탐사 사업,과학기술,10322000000.0,0.0,0.0,20.780856423173805,0.366791840987965,0.7690047148485437,0.6493823176501495
2020,과학기술정보통신부,동북아 R&D 허브 기반 구축,과학기술,13491000000.0,0.0,77.762953079831,9.413683196204877,0.4301749172055565,0.7569305462901195,1.3025561076251981
2020,과학기술정보통신부,문화콘텐츠산업 기술지원,문화및관광,10526000000.0,0.0,76.24928747862437,0.0,0.5918749523003253,0.7987713819747926,1.316049483854529
2020,과학기술정보통신부,미디어 다양성 및 공공성 확보,문화및관광,67608484750.0,4.200302462776316,24.191238807493022,18.587987730341787,0.08783434839016604,0.12813252919166085,0.231415145403195
2020,과학기술정보통신부,바이오·의료기술개발,과학기술,462539000000.0,0.0,75.46001526357777,5.345062794704878,0.4612293986964481,0.762349228929885,1.1300221117672722
2020,과학기술정보통신부,방사선이용기술개발,과학기술,43921000000.0,0.0,67.30038022813687,8.666842740374763,0.2660500148394698,0.6790233525344749,1.0968515253457731
2020,과학기술정보통신부,방송인프라지원,문화및관광,82357000000.0,4.764622315043044,24.812705659506783,14.999332175771338,0.09903949467301128,0.24217836168550755,0.5151479842753127
2020,과학기술정보통신부,방송통신중소기업육성기반조성,문화및관광,14777000000.0,0.0,40.0,10.0,0.30000000000000004,0.75,0.8519059464389007
2020,과학기술정보통신부,방송통신콘텐츠진흥,문화및관광,47582000000.0,0.0,15.494514732461855,5.4291959144214195,0.3316012942153203,0.6289686821347009,1.1944364483560965
2020,과학기술정보통신부,방송통신행정정보화(정보화),통신,16439871800.0,21.81852068943749,27.52161187777632,30.984010228108954,0.1594057823012269,0.4785631837064164,0.12190083720498683
